"","word","sentiment"
"3723","discontinuity","sadness"
"3724","discord","anger"
"3725","discord","disgust"
"3726","discord","negative"
"3727","discourage","fear"
"3728","discourage","negative"
"3729","discourage","sadness"
"3730","discouragement","negative"
"3731","discovery","positive"
"3732","discredit","negative"
"3733","discreet","anticipation"
"3734","discreet","positive"
"3735","discretion","anticipation"
"3736","discretion","positive"
"3737","discretion","trust"
"3738","discretionary","positive"
"3739","discriminate","anger"
"3740","discriminate","negative"
"3741","discriminate","sadness"
"3742","discriminating","disgust"
"3743","discriminating","negative"
"3744","discrimination","anger"
"3745","discrimination","disgust"
"3746","discrimination","fear"
"3747","discrimination","negative"
"3748","discrimination","sadness"
"3749","discussion","positive"
"3750","disdain","anger"
"3751","disdain","disgust"
"3752","disdain","negative"
"3753","disease","anger"
"3754","disease","disgust"
"3755","disease","fear"
"3756","disease","negative"
"3757","disease","sadness"
"3758","diseased","disgust"
"3759","diseased","fear"
"3760","diseased","negative"
"3761","diseased","sadness"
"3762","disembodied","fear"
"3763","disembodied","negative"
"3764","disembodied","sadness"
"3765","disengagement","negative"
"3766","disfigured","anger"
"3767","disfigured","disgust"
"3768","disfigured","fear"
"3769","disfigured","negative"
"3770","disfigured","sadness"
"3771","disgrace","anger"
"3772","disgrace","disgust"
"3773","disgrace","negative"
"3774","disgrace","sadness"
"3775","disgraced","anger"
"3776","disgraced","disgust"
"3777","disgraced","negative"
"3778","disgraced","sadness"
"3779","disgraceful","anger"
"3780","disgraceful","disgust"
"3781","disgraceful","negative"
"3782","disgruntled","anger"
"3783","disgruntled","disgust"
"3784","disgruntled","negative"
"3785","disgruntled","sadness"
"3786","disgust","anger"
"3787","disgust","disgust"
"3788","disgust","fear"
"3789","disgust","negative"
"3790","disgust","sadness"
"3791","disgusting","anger"
"3792","disgusting","disgust"
"3793","disgusting","fear"
"3794","disgusting","negative"
"3795","disheartened","negative"
"3796","disheartened","sadness"
"3797","disheartening","negative"
"3798","disheartening","sadness"
"3799","dishonest","anger"
"3800","dishonest","disgust"
"3801","dishonest","negative"
"3802","dishonest","sadness"
"3803","dishonesty","disgust"
"3804","dishonesty","negative"
"3805","dishonor","anger"
"3806","dishonor","disgust"
"3807","dishonor","fear"
"3808","dishonor","negative"
"3809","dishonor","sadness"
"3810","disillusionment","anger"
"3811","disillusionment","disgust"
"3812","disillusionment","negative"
"3813","disillusionment","sadness"
"3814","disinfection","positive"
"3815","disinformation","anger"
"3816","disinformation","fear"
"3817","disinformation","negative"
"3818","disingenuous","disgust"
"3819","disingenuous","negative"
"3820","disintegrate","disgust"
"3821","disintegrate","fear"
"3822","disintegrate","negative"
"3823","disintegration","negative"
"3824","disinterested","negative"
"3825","dislike","anger"
"3826","dislike","disgust"
"3827","dislike","negative"
"3828","disliked","anger"
"3829","disliked","negative"
"3830","disliked","sadness"
"3831","dislocated","anger"
"3832","dislocated","disgust"
"3833","dislocated","fear"
"3834","dislocated","negative"
"3835","dislocated","sadness"
"3836","dismal","disgust"
"3837","dismal","fear"
"3838","dismal","negative"
"3839","dismal","sadness"
"3840","dismay","anger"
"3841","dismay","anticipation"
"3842","dismay","fear"
"3843","dismay","negative"
"3844","dismay","sadness"
"3845","dismay","surprise"
"3846","dismemberment","disgust"
"3847","dismemberment","fear"
"3848","dismemberment","negative"
"3849","dismemberment","sadness"
"3850","dismissal","anger"
"3851","dismissal","disgust"
"3852","dismissal","fear"
"3853","dismissal","negative"
"3854","dismissal","sadness"
"3855","dismissal","surprise"
"3856","disobedience","anger"
"3857","disobedience","disgust"
"3858","disobedience","negative"
"3859","disobedient","anger"
"3860","disobedient","negative"
"3861","disobey","anger"
"3862","disobey","disgust"
"3863","disobey","negative"
"3864","disorder","fear"
"3865","disorder","negative"
"3866","disorderly","negative"
"3867","disorganized","negative"
"3868","disparage","anger"
"3869","disparage","disgust"
"3870","disparage","negative"
"3871","disparage","sadness"
"3872","disparaging","anger"
"3873","disparaging","disgust"
"3874","disparaging","negative"
"3875","disparaging","sadness"
"3876","disparity","anger"
"3877","disparity","disgust"
"3878","disparity","negative"
"3879","disparity","sadness"
"3880","dispassionate","negative"
"3881","dispassionate","sadness"
"3882","dispel","negative"
"3883","dispel","sadness"
"3884","dispersion","negative"
"3885","displace","negative"
"3886","displaced","anger"
"3887","displaced","fear"
"3888","displaced","sadness"
"3889","displeased","anger"
"3890","displeased","disgust"
"3891","displeased","fear"
"3892","displeased","negative"
"3893","displeased","sadness"
"3894","displeasure","disgust"
"3895","displeasure","negative"
"3896","disposal","negative"
"3897","dispose","disgust"
"3898","disposed","anticipation"
"3899","disposed","positive"
"3900","disposed","trust"
"3901","dispossessed","anger"
"3902","dispossessed","fear"
"3903","dispossessed","negative"
"3904","dispossessed","sadness"
"3905","dispute","anger"
"3906","dispute","negative"
"3907","disqualification","negative"
"3908","disqualified","anger"
"3909","disqualified","disgust"
"3910","disqualified","negative"
"3911","disqualified","sadness"
"3912","disqualify","negative"
"3913","disqualify","sadness"
"3914","disregard","negative"
"3915","disregarded","disgust"
"3916","disregarded","negative"
"3917","disreputable","anger"
"3918","disreputable","disgust"
"3919","disreputable","fear"
"3920","disreputable","negative"
"3921","disrespect","anger"
"3922","disrespect","negative"
"3923","disrespectful","anger"
"3924","disrespectful","disgust"
"3925","disrespectful","fear"
"3926","disrespectful","negative"
"3927","disrespectful","sadness"
"3928","disruption","anger"
"3929","disruption","fear"
"3930","disruption","negative"
"3931","disruption","surprise"
"3932","dissatisfaction","negative"
"3933","dissection","disgust"
"3934","disseminate","positive"
"3935","dissension","anger"
"3936","dissension","negative"
"3937","dissenting","negative"
"3938","disservice","anger"
"3939","disservice","disgust"
"3940","disservice","negative"
"3941","disservice","sadness"
"3942","dissident","anger"
"3943","dissident","fear"
"3944","dissident","negative"
"3945","dissolution","anger"
"3946","dissolution","fear"
"3947","dissolution","negative"
"3948","dissolution","sadness"
"3949","dissolution","surprise"
"3950","dissonance","anger"
"3951","dissonance","negative"
"3952","distaste","disgust"
"3953","distaste","negative"
"3954","distasteful","disgust"
"3955","distasteful","negative"
"3956","distillation","positive"
"3957","distinction","positive"
"3958","distorted","disgust"
"3959","distorted","negative"
"3960","distortion","negative"
"3961","distract","negative"
"3962","distracted","anger"
"3963","distracted","negative"
"3964","distracting","anger"
"3965","distracting","anticipation"
"3966","distracting","negative"
"3967","distraction","negative"
"3968","distraught","negative"
"3969","distraught","sadness"
"3970","distress","anger"
"3971","distress","disgust"
"3972","distress","fear"
"3973","distress","negative"
"3974","distress","sadness"
"3975","distress","surprise"
"3976","distressed","fear"
"3977","distressed","negative"
"3978","distressing","anger"
"3979","distressing","fear"
"3980","distressing","negative"
"3981","distrust","anger"
"3982","distrust","disgust"
"3983","distrust","fear"
"3984","distrust","negative"
"3985","disturbance","anger"
"3986","disturbance","fear"
"3987","disturbance","negative"
"3988","disturbance","sadness"
"3989","disturbance","surprise"
"3990","disturbed","anger"
"3991","disturbed","negative"
"3992","disturbed","sadness"
"3993","disuse","negative"
"3994","disused","anger"
"3995","disused","negative"
"3996","ditty","joy"
"3997","ditty","positive"
"3998","divan","trust"
"3999","divergent","negative"
"4000","divergent","surprise"
"4001","diverse","negative"
"4002","diverse","positive"
"4003","diversified","positive"
"4004","diversion","positive"
"4005","diversion","surprise"
"4006","divested","negative"
"4007","divestment","negative"
"4008","divination","anticipation"
"4009","divinity","positive"
"4010","divorce","anger"
"4011","divorce","disgust"
"4012","divorce","fear"
"4013","divorce","negative"
"4014","divorce","sadness"
"4015","divorce","surprise"
"4016","divorce","trust"
"4017","dizziness","negative"
"4018","dizzy","negative"
"4019","docked","negative"
"4020","doctor","positive"
"4021","doctor","trust"
"4022","doctrine","trust"
"4023","doer","positive"
"4024","dogged","positive"
"4025","dogma","trust"
"4026","doit","negative"
"4027","doldrums","negative"
"4028","doldrums","sadness"
"4029","dole","negative"
"4030","dole","sadness"
"4031","doll","joy"
"4032","dolor","negative"
"4033","dolor","sadness"
"4034","dolphin","joy"
"4035","dolphin","positive"
"4036","dolphin","surprise"
"4037","dolphin","trust"
"4038","dominant","fear"
"4039","dominant","negative"
"4040","dominate","anger"
"4041","dominate","fear"
"4042","dominate","negative"
"4043","dominate","positive"
"4044","domination","anger"
"4045","domination","fear"
"4046","domination","negative"
"4047","domination","sadness"
"4048","dominion","fear"
"4049","dominion","trust"
"4050","don","positive"
"4051","don","trust"
"4052","donation","positive"
"4053","donkey","disgust"
"4054","donkey","negative"
"4055","doodle","negative"
"4056","doom","fear"
"4057","doom","negative"
"4058","doomed","fear"
"4059","doomed","negative"
"4060","doomed","sadness"
"4061","doomsday","anger"
"4062","doomsday","anticipation"
"4063","doomsday","disgust"
"4064","doomsday","fear"
"4065","doomsday","negative"
"4066","doomsday","sadness"
"4067","doubt","fear"
"4068","doubt","negative"
"4069","doubt","sadness"
"4070","doubt","trust"
"4071","doubtful","negative"
"4072","doubting","negative"
"4073","doubtless","positive"
"4074","doubtless","trust"
"4075","douche","negative"
"4076","dour","negative"
"4077","dove","anticipation"
"4078","dove","joy"
"4079","dove","positive"
"4080","dove","trust"
"4081","downfall","fear"
"4082","downfall","negative"
"4083","downfall","sadness"
"4084","downright","trust"
"4085","downy","positive"
"4086","drab","negative"
"4087","drab","sadness"
"4088","draft","anticipation"
"4089","dragon","fear"
"4090","drainage","negative"
"4091","drawback","negative"
"4092","dread","anticipation"
"4093","dread","fear"
"4094","dread","negative"
"4095","dreadful","anger"
"4096","dreadful","anticipation"
"4097","dreadful","disgust"
"4098","dreadful","fear"
"4099","dreadful","negative"
"4100","dreadful","sadness"
"4101","dreadfully","disgust"
"4102","dreadfully","fear"
"4103","dreadfully","negative"
"4104","dreadfully","sadness"
"4105","dreadfully","surprise"
"4106","dreary","negative"
"4107","dreary","sadness"
"4108","drinking","negative"
"4109","drivel","disgust"
"4110","drivel","negative"
"4111","drone","negative"
"4112","drool","disgust"
"4113","drooping","negative"
"4114","drought","negative"
"4115","drown","fear"
"4116","drown","negative"
"4117","drown","sadness"
"4118","drowsiness","negative"
"4119","drudgery","negative"
"4120","drugged","sadness"
"4121","drunken","disgust"
"4122","drunken","negative"
"4123","drunkenness","negative"
"4124","dubious","fear"
"4125","dubious","negative"
"4126","dubious","trust"
"4127","duel","anger"
"4128","duel","anticipation"
"4129","duel","fear"
"4130","duet","positive"
"4131","duke","positive"
"4132","dull","negative"
"4133","dull","sadness"
"4134","dumb","negative"
"4135","dummy","negative"
"4136","dumps","anger"
"4137","dumps","negative"
"4138","dumps","sadness"
"4139","dun","negative"
"4140","dung","disgust"
"4141","dungeon","fear"
"4142","dungeon","negative"
"4143","dupe","anger"
"4144","dupe","negative"
"4145","duplicity","anger"
"4146","duplicity","negative"
"4147","durability","positive"
"4148","durability","trust"
"4149","durable","positive"
"4150","durable","trust"
"4151","duress","anger"
"4152","duress","disgust"
"4153","duress","fear"
"4154","duress","negative"
"4155","duress","sadness"
"4156","dust","negative"
"4157","dutiful","anticipation"
"4158","dutiful","positive"
"4159","dutiful","trust"
"4160","dwarfed","fear"
"4161","dwarfed","negative"
"4162","dwarfed","sadness"
"4163","dying","anger"
"4164","dying","disgust"
"4165","dying","fear"
"4166","dying","negative"
"4167","dying","sadness"
"4168","dynamic","surprise"
"4169","dysentery","disgust"
"4170","dysentery","negative"
"4171","dysentery","sadness"
"4172","eager","anticipation"
"4173","eager","joy"
"4174","eager","positive"
"4175","eager","surprise"
"4176","eager","trust"
"4177","eagerness","anticipation"
"4178","eagerness","joy"
"4179","eagerness","positive"
"4180","eagerness","trust"
"4181","eagle","trust"
"4182","earl","positive"
"4183","earn","positive"
"4184","earnest","positive"
"4185","earnestly","positive"
"4186","earnestness","positive"
"4187","earthquake","anger"
"4188","earthquake","fear"
"4189","earthquake","negative"
"4190","earthquake","sadness"
"4191","earthquake","surprise"
"4192","ease","positive"
"4193","easement","positive"
"4194","easygoing","positive"
"4195","eat","positive"
"4196","eavesdropping","negative"
"4197","economy","trust"
"4198","ecstasy","anticipation"
